order_id,date,day_of_week,time_of_day,item_name,category,quantity,unit_price,total_price,payment_method,server,table_number,discount_applied
1393,2024-03-13,Wednesday,Evening,Egusi Soup,Mains,1,1500.0,1500.0,Card,Amaka,1.0,False
1438,2024-03-22,Friday,Morning,Puff Puff,Desserts,4,450.0,1800.0,Card,Amaka,14.0,False
1404,2024-03-15,Friday,Evening,Pounded Yam,Mains,4,2200.0,7920.0,Cash,Chukwu,1.0,True
1285,2024-02-26,Monday,Morning,Pepper Soup,Starters,4,1200.0,4320.0,Transfer,Emeka,15.0,True
1287,2024-02-26,Monday,Afternoon,Spring Rolls,Starters,2,900.0,1620.0,Card,Emeka,12.0,True
1037,2024-01-12,Friday,Afternoon,Jollof Rice,mains,1,1800.0,1800.0,Transfer,Blessing,6.0,False
1197,2024-02-09,Friday,Afternoon,Chapman,Drinks,3,600.0,N1800,Transfer,Chukwu,3.0,False
1140,2024-01-31,Wednesday,Evening,Zobo,Drinks,2,400.0,800.0,Cash,Blessing,,False
1384,2024-03-11,Monday,Morning,Beef Suya,Starters,2,1100.0,2200.0,Transfer,Blessing,5.0,False
1263,2024-02-22,Thursday,Evening,Fried Plantain,Starters,1,800.0,800.0,Cash,Amaka,,False
1298,28/02/2024,Wednesday,Afternoon,Spring Rolls,Starters,1,900.0,900.0,Card,Amaka,3.0,False
1299,2024-02-28,Wednesday,Evening,Zobo,Drinks,2,400.0,800.0,Card,Blessing,10.0,False
1060,2024-01-16,Tuesday,Evening,Pepper Soup,Starters,2,1200.0,2400.0,Card,Emeka,,False
1112,2024-01-26,Friday,Afternoon,Chin Chin,Desserts,2,500.0,1000.0,Cash,Amaka,11.0,False
1276,2024-02-24,Saturday,Morning,Fried Plantain,Starters,1,800.0,800.0,Cash,Chukwu,4.0,False
1269,2024-02-23,Friday,Afternoon,Beef Suya,Starters,1,1100.0,1100.0,Transfer,Emeka,10.0,False
1412,2024-03-16,Saturday,Afternoon,Jollof Rice,Mains,1,1800.0,1800.0,Cash,Emeka,10.0,False
1151,2024-02-01,Thursday,Afternoon,Beef Suya,Starters,1,1100.0,990.0,Cash,Chukwu,14.0,True
1135,2024-01-30,Tuesday,Afternoon,Spring Rolls,Starters,1,900.0,900.0,Card,Blessing,11.0,False
1039,2024-01-13,Saturday,Afternoon,Egusi Soup,Mains,4,1500.0,6000.0,Card,Amaka,6.0,False
1330,2024-03-05,Tuesday,Afternoon,Chapman,Drinks,1,600.0,540.0,Card,Amaka,2.0,True
1199,09/02/2024,Friday,Evening,Pounded Yam,Mains,2,2200.0,4400.0,Cash,Chukwu,15.0,False
1451,2024-03-25,Monday,Afternoon,Chapman,Drinks,1,600.0,600.0,Cash,Amaka,14.0,False
1147,2024-01-31,Wednesday,Evening,Spring Rolls,Starters,3,900.0,2700.0,Cash,Emeka,14.0,False
1503,2024-04-05,Friday,Morning,Fresh Juice,Drinks,1,700.0,700.0,Cash,Emeka,8.0,False
1148,2024-01-31,Wednesday,Afternoon,Fresh Juice,Drinks,2,700.0,1400.0,Card,Chukwu,4.0,False
1322,2024-03-02,Saturday,Afternoon,Fried Plantain,Starters,4,800.0,3200.0,Card,Amaka,2.0,False
1300,2024-02-28,Wednesday,Evening,Egusi Soup,Mains,4,1500.0,6000.0,Transfer,Emeka,5.0,False
1124,2024-01-28,Sunday,Afternoon,Jollof Rice,Mains,2,1800.0,3600.0,Card,Blessing,14.0,False
1454,2024-03-27,Wednesday,Evening,Jollof Rice,Mains,2,1800.0,3600.0,Card,Chukwu,4.0,False
1097,2024-01-23,Tuesday,Afternoon,Zobo,Drinks,5,400.0,2000.0,Card,Blessing,,False
1144,2024-01-31,Wednesday,Evening,Egusi Soup,Mains,1,1500.0,1500.0,Cash,Emeka,5.0,False
1240,2024-02-17,Saturday,Evening,Chin Chin,Desserts,4,500.0,1800.0,Cash,Emeka,15.0,True
1332,2024-03-05,Tuesday,Evening,Beef Suya,Starters,1,1100.0,N1100,Card,Blessing,7.0,False
1098,2024-01-23,Tuesday,Morning,Chin Chin,Desserts,1,500.0,450.0,Cash,Amaka,14.0,True
1417,2024-03-17,Sunday,Morning,Chin Chin,Desserts,1,500.0,500.0,Transfer,Blessing,3.0,False
1369,2024-03-09,Saturday,Evening,Fried Plantain,Starters,2,800.0,1600.0,Card,Amaka,14.0,False
1123,28/01/2024,Sunday,Evening,Chapman,Drinks,4,600.0,2400.0,Cash,Blessing,,False
1184,2024-02-08,Thursday,Afternoon,Pounded Yam,Mains,1,2200.0,,Card,Chukwu,7.0,False
1203,2024-02-10,Saturday,Morning,Zobo,Drinks,1,400.0,400.0,Card,Chukwu,14.0,False
1247,2024-02-19,Monday,Evening,Zobo,Drinks,1,400.0,400.0,Cash,Emeka,15.0,False
1321,2024-03-02,Saturday,Afternoon,Chapman,Drinks,2,600.0,1200.0,Cash,Amaka,7.0,False
1312,2024-03-01,Friday,Afternoon,Spring Rolls,Starters,2,900.0,1800.0,Transfer,Amaka,13.0,False
1370,2024-03-09,Saturday,Evening,Jollof Rice,Mains,2,1800.0,3600.0,Transfer,Chukwu,6.0,False
1495,2024-04-04,Thursday,Morning,Jollof Rice,mains,1,1800.0,1800.0,Transfer,Blessing,8.0,False
1418,2024-03-17,Sunday,Morning,Jollof Rice,mains,2,1800.0,3600.0,Transfer,Chukwu,15.0,False
1297,2024-02-28,Wednesday,Evening,Zobo,Drinks,1,400.0,400.0,Cash,Emeka,15.0,False
1126,2024-01-28,Sunday,Morning,Egusi Soup,Mains,1,1500.0,1350.0,Cash,Chukwu,1.0,True
1317,2024-03-01,Friday,Afternoon,Pounded Yam,Mains,2,2200.0,3960.0,Card,Amaka,8.0,True
1224,2024-02-13,Tuesday,Evening,Puff Puff,Desserts,3,450.0,1350.0,Transfer,Amaka,5.0,False
1441,2024-03-23,Saturday,Afternoon,Egusi Soup,Mains,1,1500.0,1500.0,Card,Blessing,13.0,False
1220,2024-02-12,Monday,Afternoon,Chin Chin,Desserts,5,500.0,N2500,Transfer,Chukwu,12.0,False
1130,2024-01-29,Monday,Morning,Pounded Yam,Mains,1,2200.0,2200.0,Card,Emeka,12.0,False
1443,2024-03-23,Saturday,Morning,Chapman,Drinks,2,600.0,1200.0,Card,Blessing,,False
1302,2024-02-28,Wednesday,Morning,Zobo,Drinks,2,400.0,800.0,Cash,Amaka,9.0,False
1406,2024-03-15,Friday,Evening,Beef Suya,Starters,1,1100.0,1100.0,Card,Blessing,12.0,False
1398,2024-03-14,Thursday,Evening,Pepper Soup,Starters,2,1200.0,2160.0,Cash,Chukwu,5.0,True
1429,2024-03-20,Wednesday,Evening,Jollof Rice,Mains,1,1800.0,1800.0,Cash,Amaka,6.0,False
1374,2024-03-09,Saturday,Afternoon,Chin Chin,Desserts,3,500.0,1350.0,Cash,Amaka,,True
1308,2024-02-29,Thursday,Evening,Fried Plantain,Starters,1,800.0,800.0,Card,Chukwu,8.0,False
1295,2024-02-27,Tuesday,Evening,Jollof Rice,Mains,1,1800.0,1800.0,Transfer,Amaka,12.0,False
1458,2024-03-27,Wednesday,Evening,Fresh Juice,Drinks,1,700.0,700.0,Transfer,Chukwu,,False
1357,2024-03-08,Friday,Evening,Pepper Soup,Starters,4,1200.0,4320.0,Transfer,Chukwu,15.0,True
1113,2024-01-26,Friday,Evening,Chin Chin,Desserts,1,500.0,500.0,Cash,Blessing,5.0,False
1180,2024-02-08,Thursday,Afternoon,Puff Puff,Desserts,4,450.0,1800.0,Cash,Amaka,8.0,False
1323,2024-03-03,Sunday,Afternoon,Pepper Soup,Starters,3,1200.0,3600.0,Transfer,Emeka,1.0,False
1356,2024-03-08,Friday,Evening,Egusi Soup,Mains,1,1500.0,1500.0,Card,Amaka,13.0,False
1347,2024-03-07,Thursday,Evening,Fried Plantain,Starters,3,800.0,2400.0,Card,Blessing,2.0,False
1510,2024-04-06,Saturday,Morning,Chin Chin,Desserts,4,500.0,2000.0,Cash,Chukwu,10.0,False
1394,2024-03-13,Wednesday,Evening,Puff Puff,Desserts,1,450.0,450.0,Card,Chukwu,,False
1234,2024-02-16,Friday,Afternoon,Puff Puff,Desserts,4,450.0,1800.0,Cash,Amaka,,False
1472,01/04/2024,Monday,Afternoon,Fried Plantain,Starters,2,800.0,1600.0,Cash,Emeka,,False
1477,2024-04-02,Tuesday,Afternoon,Fried Plantain,Starters,3,800.0,2400.0,Cash,Blessing,6.0,False
1165,2024-02-04,Sunday,Afternoon,Spring Rolls,Starters,2,900.0,1800.0,Cash,Chukwu,6.0,False
1318,2024-03-01,Friday,Evening,Jollof Rice,Mains,3,1800.0,5400.0,Cash,Blessing,11.0,False
1137,2024-01-30,Tuesday,Morning,Chin Chin,Desserts,2,500.0,1000.0,Card,Emeka,10.0,False
1198,2024-02-09,Friday,Afternoon,Pepper Soup,Starters,3,1200.0,3600.0,Cash,Blessing,2.0,False
1259,2024-02-21,Wednesday,Afternoon,Pounded Yam,Mains,1,2200.0,1980.0,Transfer,Amaka,3.0,True
1233,2024-02-15,Thursday,Afternoon,Egusi Soup,Mains,3,1500.0,4500.0,Card,Chukwu,13.0,False
1116,2024-01-26,Friday,Afternoon,Egusi Soup,Mains,3,1500.0,4500.0,Card,Blessing,1.0,False
1121,2024-01-27,Saturday,Afternoon,Chin Chin,Desserts,2,500.0,N1000,Card,Emeka,6.0,False
1419,2024-03-17,Sunday,Evening,Fried Plantain,Starters,1,800.0,800.0,Cash,Chukwu,8.0,False
1225,2024-02-14,Wednesday,Evening,Spring Rolls,Starters,5,900.0,N4500,Card,Blessing,11.0,False
1425,2024-03-19,Tuesday,Morning,Jollof Rice,Mains,4,1800.0,7200.0,Card,Amaka,,False
1354,2024-03-07,Thursday,Afternoon,Chin Chin,Desserts,1,500.0,500.0,Cash,Amaka,7.0,False
1128,2024-01-29,Monday,Evening,Chapman,Drinks,1,600.0,600.0,Transfer,Emeka,5.0,False
1516,2024-04-06,Saturday,Morning,Jollof Rice,Mains,1,1800.0,1800.0,Cash,Blessing,12.0,False
1286,2024-02-26,Monday,Evening,Chapman,Drinks,2,600.0,1200.0,Card,Chukwu,,False
1434,2024-03-21,Thursday,Evening,Pounded Yam,Mains,2,2200.0,4400.0,Cash,Blessing,15.0,False
1108,2024-01-25,Thursday,Evening,Pounded Yam,Mains,1,2200.0,2200.0,Cash,Emeka,6.0,False
1442,2024-03-23,Saturday,Afternoon,Fried Plantain,Starters,1,800.0,720.0,Transfer,Blessing,2.0,True
1342,2024-03-06,Wednesday,Evening,Puff Puff,Desserts,2,450.0,900.0,Transfer,Blessing,,False
1134,2024-01-30,Tuesday,Afternoon,Beef Suya,Starters,1,1100.0,1100.0,Cash,Emeka,13.0,False
1383,2024-03-10,Sunday,Evening,Fresh Juice,Drinks,1,700.0,700.0,Cash,Amaka,9.0,False
1045,2024-01-14,Sunday,Morning,Fresh Juice,Drinks,4,700.0,2520.0,Card,Emeka,8.0,True
1487,2024-04-03,Wednesday,Evening,Zobo,Drinks,1,400.0,400.0,Cash,Blessing,9.0,False
1066,2024-01-18,Thursday,Evening,Spring Rolls,Starters,5,900.0,4500.0,Cash,Amaka,6.0,False
1284,2024-02-25,Sunday,Evening,Spring Rolls,Starters,1,900.0,900.0,Card,Amaka,9.0,False
1086,22/01/2024,Monday,Morning,Beef Suya,Starters,1,1100.0,1100.0,Cash,Amaka,11.0,False
1243,2024-02-18,Sunday,Afternoon,Egusi Soup,Mains,4,1500.0,6000.0,Cash,Blessing,5.0,False
1187,2024-02-08,Thursday,Evening,Pepper Soup,Starters,2,1200.0,N2400,Card,Emeka,5.0,False
1405,2024-03-15,Friday,Afternoon,Puff Puff,Desserts,1,450.0,450.0,Card,Chukwu,1.0,False
1160,03/02/2024,Saturday,Afternoon,Pounded Yam,Mains,5,2200.0,11000.0,Cash,Blessing,12.0,False
1013,2024-01-09,Tuesday,Afternoon,Beef Suya,Starters,5,1100.0,5500.0,Cash,Emeka,5.0,False
1036,2024-01-12,Friday,Afternoon,Chin Chin,Desserts,2,500.0,,Cash,Emeka,,False
1029,2024-01-10,Wednesday,Afternoon,Pounded Yam,Mains,1,2200.0,2200.0,Card,Emeka,10.0,False
1171,2024-02-05,Monday,Morning,Pounded Yam,Mains,2,2200.0,4400.0,Cash,Emeka,,False
1143,2024-01-31,Wednesday,Afternoon,Chin Chin,Desserts,1,500.0,500.0,Card,Emeka,13.0,False
1421,2024-03-18,Monday,Evening,Beef Suya,Starters,4,1100.0,4400.0,Cash,Blessing,13.0,False
1368,2024-03-09,Saturday,Morning,Chapman,Drinks,1,600.0,600.0,Transfer,Amaka,2.0,False
1222,13/02/2024,Tuesday,Morning,Jollof Rice,Mains,4,1800.0,7200.0,Cash,Blessing,10.0,False
1096,2024-01-23,Tuesday,Evening,Chin Chin,Desserts,2,500.0,1000.0,Cash,Chukwu,,False
1052,15/01/2024,Monday,Morning,Beef Suya,Starters,5,1100.0,4950.0,Card,Amaka,3.0,True
1241,2024-02-18,Sunday,Evening,Chapman,Drinks,5,600.0,3000.0,Card,Chukwu,9.0,False
1397,2024-03-14,Thursday,Evening,Fresh Juice,Drinks,1,700.0,700.0,Card,Emeka,11.0,False
1352,2024-03-07,Thursday,Evening,Fresh Juice,Drinks,3,700.0,2100.0,Cash,Chukwu,4.0,False
1400,2024-03-14,Thursday,Morning,Beef Suya,Starters,1,1100.0,1100.0,Cash,Amaka,1.0,False
1179,2024-02-07,Wednesday,Morning,Spring Rolls,Starters,4,900.0,3600.0,Cash,Chukwu,,False
1042,2024-01-13,Saturday,Evening,Chapman,Drinks,2,600.0,1200.0,Cash,Blessing,5.0,False
1496,2024-04-05,Friday,Morning,Fried Plantain,Starters,2,800.0,1600.0,Card,Amaka,,False
1409,2024-03-16,Saturday,Evening,Chapman,Drinks,1,600.0,600.0,Card,Emeka,11.0,False
1207,2024-02-10,Saturday,Afternoon,Egusi Soup,mains,1,1500.0,1350.0,Transfer,Amaka,5.0,True
1283,2024-02-25,Sunday,Evening,Zobo,Drinks,2,400.0,800.0,Cash,Emeka,14.0,False
1359,2024-03-08,Friday,Morning,Beef Suya,Starters,3,1100.0,3300.0,Card,Blessing,,False
1255,2024-02-20,Tuesday,Morning,Pounded Yam,Mains,2,2200.0,4400.0,Cash,Emeka,13.0,False
1435,2024-03-22,Friday,Evening,Beef Suya,Starters,2,1100.0,2200.0,Cash,Amaka,3.0,False
1005,2024-01-08,Monday,Evening,Zobo,Drinks,5,400.0,1800.0,Card,Chukwu,5.0,True
1257,2024-02-20,Tuesday,Afternoon,Zobo,Drinks,4,400.0,1600.0,Card,Emeka,8.0,False
1473,2024-04-01,Monday,Evening,Jollof Rice,Mains,2,1800.0,3600.0,Transfer,Chukwu,13.0,False
1101,2024-01-24,Wednesday,Evening,Jollof Rice,Mains,2,1800.0,3600.0,Card,Amaka,10.0,False
1227,14/02/2024,Wednesday,Morning,Pepper Soup,Starters,3,1200.0,3600.0,Card,Emeka,6.0,False
1450,2024-03-25,Monday,Afternoon,Puff Puff,Desserts,4,450.0,1800.0,Card,Chukwu,13.0,False
1214,2024-02-11,Sunday,Evening,Zobo,Drinks,2,400.0,800.0,Card,Blessing,7.0,False
1445,2024-03-23,Saturday,Evening,Egusi Soup,Mains,1,1500.0,1500.0,Card,Blessing,11.0,False
1172,2024-02-05,Monday,Afternoon,Beef Suya,Starters,2,1100.0,2200.0,Card,Chukwu,11.0,False
1099,2024-01-23,Tuesday,Evening,Egusi Soup,Mains,1,1500.0,1500.0,Cash,Blessing,12.0,False
1293,2024-02-27,Tuesday,Afternoon,Chapman,Drinks,4,600.0,2400.0,Cash,Amaka,5.0,False
1216,12/02/2024,Monday,Evening,Fried Plantain,Starters,2,800.0,1600.0,Cash,Amaka,5.0,False
1062,2024-01-16,Tuesday,Evening,Pepper Soup,Starters,1,1200.0,1200.0,Card,Emeka,10.0,False
1048,2024-01-14,Sunday,Afternoon,Pepper Soup,Starters,2,1200.0,2400.0,Cash,Blessing,14.0,False
1033,2024-01-11,Thursday,Afternoon,Egusi Soup,Mains,4,1500.0,5400.0,Transfer,Amaka,,True
1268,2024-02-23,Friday,Afternoon,Chin Chin,Desserts,3,500.0,1500.0,Card,Emeka,2.0,False
1328,2024-03-04,Monday,Morning,Chin Chin,Desserts,2,500.0,1000.0,Cash,Emeka,9.0,False
1201,2024-02-09,Friday,Afternoon,Fresh Juice,Drinks,2,700.0,1400.0,Cash,Amaka,12.0,False
1471,2024-03-31,Sunday,Evening,Fresh Juice,Drinks,5,700.0,3150.0,Card,Amaka,4.0,True
1028,2024-01-10,Wednesday,Morning,Zobo,Drinks,1,400.0,400.0,Cash,Chukwu,15.0,False
1411,2024-03-16,Saturday,Morning,Chapman,Drinks,4,600.0,2160.0,Card,Emeka,9.0,True
1231,2024-02-15,Thursday,Evening,Zobo,Drinks,2,400.0,800.0,Cash,Amaka,6.0,False
1261,21/02/2024,Wednesday,Evening,Fresh Juice,Drinks,1,700.0,700.0,Card,Amaka,9.0,False
1379,2024-03-10,Sunday,Evening,Beef Suya,Starters,2,1100.0,2200.0,Transfer,Amaka,4.0,False
1289,2024-02-27,Tuesday,Morning,Fresh Juice,Drinks,2,700.0,,Cash,Amaka,,False
1163,2024-02-03,Saturday,Afternoon,Zobo,Drinks,5,400.0,2000.0,Cash,Chukwu,8.0,False
1392,2024-03-12,Tuesday,Evening,Chin Chin,Desserts,1,500.0,500.0,Cash,Amaka,4.0,False
1448,2024-03-25,Monday,Evening,Zobo,Drinks,2,400.0,800.0,Cash,Blessing,13.0,False
1139,2024-01-31,Wednesday,Morning,Puff Puff,Desserts,1,450.0,450.0,Card,Chukwu,15.0,False
1063,2024-01-16,Tuesday,Morning,Beef Suya,Starters,4,1100.0,4400.0,Cash,Amaka,,False
1136,2024-01-30,Tuesday,Evening,Jollof Rice,Mains,5,1800.0,9000.0,Card,Blessing,,False
1129,2024-01-29,Monday,Afternoon,Spring Rolls,Starters,2,900.0,1800.0,Cash,Blessing,10.0,False
1505,2024-04-06,Saturday,Evening,Fried Plantain,Starters,2,800.0,1600.0,Cash,Chukwu,5.0,False
1009,2024-01-08,Monday,Evening,Puff Puff,Desserts,1,450.0,450.0,Cash,Amaka,,False
1327,2024-03-04,Monday,Evening,Egusi Soup,Mains,1,1500.0,1500.0,Cash,Chukwu,,False
1491,2024-04-04,Thursday,Afternoon,Chapman,Drinks,5,600.0,3000.0,Cash,Chukwu,10.0,False
1065,2024-01-17,Wednesday,Morning,Puff Puff,Desserts,1,450.0,450.0,Cash,Amaka,7.0,False
1301,28/02/2024,Wednesday,Evening,Chapman,Drinks,3,600.0,1800.0,Transfer,Amaka,3.0,False
1015,2024-01-09,Tuesday,Evening,Pepper Soup,Starters,2,1200.0,2400.0,Card,Amaka,15.0,False
1157,2024-02-02,Friday,Morning,Chapman,Drinks,1,600.0,600.0,Cash,Chukwu,,False
1041,2024-01-13,Saturday,Afternoon,Chin Chin,Desserts,4,500.0,,Card,Blessing,2.0,True
1380,2024-03-10,Sunday,Morning,Pepper Soup,Starters,2,1200.0,2160.0,Card,Amaka,7.0,True
1485,2024-04-03,Wednesday,Afternoon,Jollof Rice,Mains,4,1800.0,,Card,Blessing,9.0,False
1426,2024-03-19,Tuesday,Evening,Zobo,Drinks,3,400.0,1200.0,Cash,Emeka,4.0,False
1217,2024-02-12,Monday,Evening,Pepper Soup,Starters,1,1200.0,1080.0,Card,Emeka,10.0,True
1410,2024-03-16,Saturday,Morning,Beef Suya,Starters,1,1100.0,1100.0,Cash,Amaka,,False
1280,2024-02-24,Saturday,Evening,Pepper Soup,Starters,1,1200.0,1080.0,Card,Emeka,9.0,True
1515,2024-04-06,Saturday,Afternoon,Puff Puff,Desserts,1,450.0,450.0,Cash,Amaka,10.0,False
1455,2024-03-27,Wednesday,Evening,Puff Puff,Desserts,2,450.0,810.0,Card,Blessing,8.0,True
1338,2024-03-05,Tuesday,Afternoon,Fried Plantain,Starters,1,800.0,800.0,Cash,Amaka,10.0,False
1237,2024-02-16,Friday,Morning,Pounded Yam,Mains,2,2200.0,3960.0,Cash,Blessing,,True
1208,2024-02-11,Sunday,Afternoon,Pounded Yam,Mains,1,2200.0,2200.0,Card,Amaka,10.0,False
1213,11/02/2024,Sunday,Afternoon,Beef Suya,Starters,1,1100.0,,Transfer,Emeka,5.0,False
1296,2024-02-27,Tuesday,Evening,Jollof Rice,Mains,3,1800.0,4860.0,Transfer,Emeka,14.0,True
1482,2024-04-02,Tuesday,Evening,Fried Plantain,Starters,2,800.0,1600.0,Cash,Chukwu,14.0,False
1252,2024-02-20,Tuesday,Afternoon,Spring Rolls,Starters,2,900.0,1800.0,Cash,Chukwu,15.0,False
1517,2024-04-06,Saturday,Evening,Fresh Juice,Drinks,2,700.0,1400.0,Cash,Amaka,8.0,False
1483,03/04/2024,Wednesday,Afternoon,Beef Suya,Starters,1,1100.0,1100.0,Cash,Blessing,10.0,False
1304,2024-02-28,Wednesday,Afternoon,Chapman,Drinks,3,600.0,1800.0,Card,Blessing,12.0,False
1351,2024-03-07,Thursday,Afternoon,Jollof Rice,Mains,1,1800.0,1800.0,Card,Blessing,12.0,False
1270,2024-02-23,Friday,Morning,Beef Suya,Starters,3,1100.0,3300.0,Cash,Emeka,3.0,False
1202,2024-02-09,Friday,Morning,Pepper Soup,Starters,2,1200.0,2400.0,Card,Amaka,,False
1162,03/02/2024,Saturday,Morning,Jollof Rice,Mains,3,1800.0,,Cash,Blessing,,False
1044,2024-01-14,Sunday,Morning,Spring Rolls,Starters,1,900.0,900.0,Cash,Blessing,,False
1218,12/02/2024,Monday,Afternoon,Chapman,Drinks,3,600.0,1800.0,Cash,Emeka,1.0,False
1402,2024-03-14,Thursday,Morning,Egusi Soup,Mains,2,1500.0,3000.0,Cash,Blessing,13.0,False
1191,2024-02-09,Friday,Afternoon,Zobo,Drinks,3,400.0,1200.0,Card,Emeka,14.0,False
1310,2024-02-29,Thursday,Morning,Fried Plantain,Starters,1,800.0,800.0,Cash,Blessing,10.0,False
1260,2024-02-21,Wednesday,Afternoon,Pepper Soup,Starters,2,1200.0,2400.0,Cash,Amaka,8.0,False
1106,2024-01-25,Thursday,Morning,Jollof Rice,Mains,4,1800.0,7200.0,Cash,Amaka,12.0,False
1054,2024-01-15,Monday,Evening,Egusi Soup,Mains,1,1500.0,1500.0,Card,Chukwu,9.0,False
1390,2024-03-12,Tuesday,Morning,Fried Plantain,Starters,3,800.0,2400.0,Card,Amaka,,False
1002,2024-01-08,Monday,Morning,Jollof Rice,Mains,3,1800.0,,Cash,Emeka,14.0,False
1466,29/03/2024,Friday,Evening,Jollof Rice,Mains,2,1800.0,3600.0,Card,Emeka,2.0,False
1511,06/04/2024,Saturday,Evening,Fresh Juice,Drinks,2,700.0,1260.0,Transfer,Chukwu,1.0,True
1050,2024-01-15,Monday,Afternoon,Puff Puff,Desserts,2,450.0,900.0,Cash,Emeka,1.0,False
1420,2024-03-18,Monday,Afternoon,Fresh Juice,Drinks,1,700.0,700.0,Transfer,Chukwu,7.0,False
1081,2024-01-21,Sunday,Evening,Zobo,Drinks,1,400.0,,Cash,Chukwu,5.0,False
1206,2024-02-10,Saturday,Evening,Beef Suya,Starters,1,1100.0,1100.0,Card,Blessing,5.0,False
1035,11/01/2024,Thursday,Morning,Puff Puff,Desserts,4,450.0,1800.0,Cash,Blessing,,False
1431,2024-03-20,Wednesday,Evening,Spring Rolls,Starters,2,900.0,1800.0,Cash,Emeka,,False
1264,2024-02-22,Thursday,Afternoon,Beef Suya,Starters,3,1100.0,3300.0,Card,Chukwu,,False
1428,19/03/2024,Tuesday,Evening,Zobo,Drinks,1,400.0,400.0,Card,Chukwu,10.0,False
1499,2024-04-05,Friday,Morning,Puff Puff,Desserts,3,450.0,1350.0,Card,Chukwu,4.0,False
1367,2024-03-09,Saturday,Afternoon,Fried Plantain,Starters,5,800.0,3600.0,Cash,Amaka,7.0,True
1092,2024-01-22,Monday,Afternoon,Fresh Juice,Drinks,3,700.0,2100.0,Card,Chukwu,3.0,False
1340,06/03/2024,Wednesday,Afternoon,Beef Suya,Starters,1,1100.0,1100.0,Cash,Blessing,4.0,False
1501,2024-04-05,Friday,Afternoon,Chin Chin,Desserts,2,500.0,1000.0,Cash,Amaka,10.0,False
1053,15/01/2024,Monday,Morning,Fresh Juice,Drinks,3,700.0,2100.0,Card,Blessing,14.0,False
1346,2024-03-07,Thursday,Morning,Beef Suya,Starters,4,1100.0,4400.0,Card,Emeka,9.0,False
1265,2024-02-22,Thursday,Afternoon,Beef Suya,Starters,3,1100.0,3300.0,Transfer,Amaka,5.0,False
1242,2024-02-18,Sunday,Morning,Puff Puff,Desserts,1,450.0,450.0,Cash,Chukwu,6.0,False
1014,2024-01-09,Tuesday,Afternoon,Beef Suya,Starters,5,1100.0,5500.0,Cash,Emeka,11.0,False
1316,2024-03-01,Friday,Morning,Fresh Juice,Drinks,5,700.0,3500.0,Transfer,Emeka,1.0,False
1089,2024-01-22,Monday,Evening,Fresh Juice,Drinks,2,700.0,1400.0,Card,Emeka,2.0,False
1388,2024-03-11,Monday,Afternoon,Spring Rolls,Starters,1,900.0,900.0,Cash,Chukwu,11.0,False
1274,2024-02-24,Saturday,Afternoon,Puff Puff,Desserts,2,450.0,N900,Cash,Blessing,5.0,False
1167,2024-02-04,Sunday,Evening,Chapman,Drinks,1,600.0,600.0,Transfer,Chukwu,7.0,False
1329,2024-03-05,Tuesday,Morning,Pepper Soup,Starters,3,1200.0,3600.0,Cash,Chukwu,,False
1520,2024-04-07,Sunday,Evening,Puff Puff,Desserts,3,450.0,1350.0,Card,Amaka,10.0,False
1135,2024-01-30,Tuesday,Afternoon,Spring Rolls,Starters,1,900.0,900.0,Card,Blessing,11.0,False
1307,2024-02-29,Thursday,Afternoon,Pepper Soup,Starters,1,1200.0,1200.0,Cash,Blessing,15.0,False
1509,2024-04-06,Saturday,Morning,Pepper Soup,Starters,1,1200.0,1200.0,Cash,Emeka,8.0,False
1320,2024-03-02,Saturday,Morning,Puff Puff,Desserts,4,450.0,1800.0,Card,Emeka,,False
1244,2024-02-18,Sunday,Afternoon,Spring Rolls,Starters,2,900.0,1800.0,Cash,Emeka,,False
1055,2024-01-15,Monday,Afternoon,Chin Chin,Desserts,2,500.0,1000.0,Card,Emeka,6.0,False
1364,2024-03-09,Saturday,Evening,Chapman,Drinks,4,600.0,2400.0,Card,Chukwu,14.0,False
1051,2024-01-15,Monday,Afternoon,Chin Chin,Desserts,3,500.0,1500.0,Card,Blessing,15.0,False
1481,2024-04-02,Tuesday,Evening,Pounded Yam,Mains,1,2200.0,2200.0,Cash,Blessing,,False
1175,2024-02-06,Tuesday,Afternoon,Fried Plantain,Starters,4,800.0,3200.0,Card,Chukwu,2.0,False
1446,2024-03-24,Sunday,Evening,Fried Plantain,Starters,2,800.0,1600.0,Cash,Blessing,1.0,False
1190,2024-02-09,Friday,Evening,Pepper Soup,Starters,5,1200.0,6000.0,Card,Blessing,14.0,False
1096,2024-01-23,Tuesday,Evening,Chin Chin,Desserts,2,500.0,1000.0,Cash,Chukwu,,False
1464,2024-03-29,Friday,Evening,Egusi Soup,mains,2,1500.0,3000.0,Cash,Emeka,7.0,False
1188,2024-02-08,Thursday,Afternoon,Fresh Juice,Drinks,2,700.0,1260.0,Cash,Blessing,,True
1476,2024-04-02,Tuesday,Afternoon,Pepper Soup,Starters,1,1200.0,1200.0,Cash,Amaka,14.0,False
1170,05/02/2024,Monday,Evening,Fried Plantain,Starters,2,800.0,1600.0,Card,Chukwu,5.0,False
1059,2024-01-16,Tuesday,Morning,Zobo,Drinks,1,400.0,360.0,Card,Amaka,1.0,True
1475,2024-04-02,Tuesday,Evening,Spring Rolls,Starters,4,900.0,3240.0,Transfer,Emeka,5.0,True
